defect,repair,inservice,cartype,manufacturer
H/W DAMAGED,REPLACED,5,R188,Kawasaki Rail
OTHERS,REPLACED,5,R188,Kawasaki Rail
MALFUNCTIONING,RESET,5,R188,Kawasaki Rail
MALFUNCTIONING,RESET,5,R188,Kawasaki Rail
MALFUNCTIONING,REPLACED,5,R188,Kawasaki Rail
MALFUNCTIONING,REPLACED,5,R188,Kawasaki Rail
MALFUNCTIONING,REPLACED,5,R188,Kawasaki Rail
H/W DAMAGED,RESET,5,R188,Kawasaki Rail
MALFUNCTIONING,RESET,5,R188,Kawasaki Rail
